student_id,state,school_type,gender,age,class_level,distance_to_school_km,household_income_band,parent_education_level,num_siblings,part_time_work,has_scholarship,family_support,health_issues,attendance_rate_pct,term1_avg_score,term2_avg_score,term3_avg_score,overall_avg_score,extracurricular_involvement,risk_score_raw,dropout_risk_level
STU0544,Delta,Private,Male,14,JSS1,2.2,Middle,Secondary,5,No,No,Yes,No,78.3,69.0,59.5,62.8,63.8,Yes,29.8,Low
STU0545,Ogun,Public,Female,16,SS3,2.7,Low,Primary,4,No,No,Yes,No,72.6,51.1,65.3,61.7,59.4,Yes,38.8,Medium
STU0546,Rivers,Private,Male,10,SS3,5.5,Low,None,5,No,No,Yes,No,80.8,50.3,50.6,44.5,48.5,Yes,36.4,Medium
STU0547,Benue,Public,Male,18,JSS2,1.3,Low,Secondary,7,Yes,No,No,No,59.0,53.3,36.2,44.4,44.6,No,80.2,High
STU0548,Borno,Public,Male,17,JSS3,4.1,Low,None,0,No,No,No,No,72.5,18.9,64.3,54.1,45.8,No,55.1,Medium
STU0549,Lagos,Public,Female,16,SS1,1.1,Middle,Primary,4,No,No,Yes,No,85.8,56.1,81.3,61.7,66.4,No,16.8,Low
STU0550,Katsina,Public,Male,15,SS3,2.4,Middle,Secondary,2,Yes,No,Yes,No,76.0,60.5,55.2,53.5,56.4,Yes,45.1,Medium
STU0551,Lagos,Public,Male,13,JSS2,2.3,Middle,Secondary,5,No,No,Yes,No,83.9,60.1,63.4,82.0,68.5,Yes,9.9,Low
STU0552,Benue,Public,Female,16,JSS1,7.4,Middle,None,5,No,No,Yes,No,85.2,48.5,76.7,56.8,60.7,No,12.6,Low
STU0553,Benue,Public,Male,17,SS3,3.9,High,Primary,5,No,No,No,No,77.8,46.2,37.8,10.9,31.6,No,40.5,Medium
STU0554,Enugu,Public,Male,18,JSS1,6.7,Low,Tertiary,2,Yes,No,Yes,No,67.2,59.0,36.7,69.8,55.2,Yes,41.2,Medium
STU0555,Sokoto,Public,Female,14,JSS3,2.7,Low,Secondary,5,No,No,Yes,No,90.9,54.4,78.5,65.4,66.1,No,18.7,Low
STU0556,Kano,Public,Male,11,SS1,9.8,Middle,Primary,4,No,No,Yes,No,80.1,44.4,61.3,53.4,53.0,No,40.4,Medium
STU0557,Benue,Private,Male,14,SS2,4.5,Low,Tertiary,6,No,No,No,No,77.7,39.7,60.7,50.8,50.4,No,49.6,Medium
STU0558,Sokoto,Public,Female,10,SS2,1.9,Low,Secondary,2,No,No,No,Yes,67.7,39.8,30.2,47.9,39.3,Yes,56.9,Medium
STU0559,Rivers,Public,Male,13,JSS1,6.9,Middle,None,1,No,No,Yes,No,84.7,81.8,65.9,65.0,70.9,No,19.0,Low
STU0560,Sokoto,Public,Female,12,SS3,9.4,High,None,1,No,Yes,Yes,No,81.2,74.4,54.3,48.1,58.9,No,29.4,Low
STU0561,Ogun,Public,Male,15,SS3,7.8,Low,Tertiary,3,Yes,No,Yes,No,59.4,42.5,57.7,50.4,50.2,Yes,67.3,High
STU0562,Kano,Public,Male,14,JSS1,2.8,Middle,Secondary,3,Yes,No,Yes,No,87.8,55.6,44.0,63.1,54.2,Yes,18.2,Low
STU0563,Edo,Public,Female,11,SS3,9.2,Low,None,5,Yes,No,No,No,51.2,29.7,32.2,28.5,30.1,No,114.5,High
STU0564,Ogun,Public,Female,10,SS1,6.5,Middle,None,3,No,No,Yes,No,84.7,60.2,47.6,47.3,51.7,No,26.7,Low
STU0565,Lagos,Public,Female,18,JSS2,6.3,Low,Primary,4,Yes,No,Yes,No,66.1,48.3,46.4,31.6,42.1,No,80.3,High
STU0566,Katsina,Public,Female,14,JSS1,1.0,Low,Tertiary,4,No,No,No,No,82.8,67.2,80.5,80.8,76.2,No,34.9,Low
STU0567,Katsina,Public,Female,18,SS1,13.1,Low,Primary,6,No,No,Yes,No,71.7,65.6,44.7,46.7,52.3,No,43.5,Medium
STU0568,Oyo,Public,Male,12,SS3,5.8,Middle,Primary,5,No,No,No,No,78.4,53.6,42.9,38.2,44.9,No,55.9,Medium
STU0569,Oyo,Public,Female,15,JSS2,1.1,Middle,Primary,5,No,No,Yes,No,81.0,55.4,55.6,55.7,55.6,No,48.5,Medium
STU0570,Sokoto,Public,Female,12,SS3,2.1,Low,Primary,6,Yes,No,Yes,No,74.7,39.5,55.4,56.6,50.5,Yes,56.4,Medium
STU0571,Rivers,Public,Female,12,JSS1,2.4,Middle,Primary,4,Yes,No,Yes,No,68.5,58.3,41.4,41.8,47.2,No,56.4,Medium
STU0572,Plateau,Public,Male,10,JSS3,3.2,Low,None,6,No,No,Yes,No,73.9,41.6,60.1,51.1,50.9,Yes,35.1,Medium
STU0573,Sokoto,Private,Male,14,JSS1,5.2,Middle,Secondary,1,No,No,No,Yes,74.0,50.3,49.0,60.6,53.3,No,55.9,Medium
STU0574,Kano,Public,Female,14,SS3,3.4,Low,None,4,No,No,Yes,No,82.7,43.6,42.0,64.4,50.0,No,48.4,Medium
STU0575,Rivers,Public,Male,13,SS3,4.2,Low,None,3,No,No,No,No,80.1,48.4,50.2,40.6,46.4,No,58.4,Medium
STU0576,Enugu,Public,Female,17,SS2,8.6,High,Tertiary,7,No,No,Yes,No,87.9,60.1,70.7,59.6,63.5,No,12.1,Low
STU0577,Ogun,Private,Male,12,SS2,0.6,Middle,Secondary,5,No,No,Yes,No,88.0,60.6,72.1,67.1,66.6,No,16.0,Low
STU0578,Ogun,Public,Female,12,SS2,2.2,Low,Primary,3,Yes,No,No,No,58.6,32.0,33.2,34.0,33.1,Yes,86.0,High
STU0579,Anambra,Public,Female,15,SS3,3.5,Low,Secondary,6,No,No,Yes,No,80.7,69.5,71.1,70.2,70.3,Yes,37.6,Medium
STU0580,Benue,Public,Female,15,SS1,7.1,Low,Tertiary,1,No,No,Yes,No,78.2,69.0,77.8,55.0,67.3,No,38.3,Medium
STU0581,Benue,Public,Female,10,SS3,3.6,Middle,Primary,0,No,No,Yes,No,78.1,54.5,52.8,56.8,54.7,Yes,23.6,Low
STU0582,Imo,Public,Male,18,SS3,1.0,Low,Primary,0,Yes,No,Yes,Yes,73.4,43.1,55.9,44.6,47.9,No,66.6,High
STU0583,Ogun,Private,Male,17,SS2,5.0,High,Secondary,0,No,Yes,Yes,No,88.4,64.8,64.7,78.2,69.2,No,16.6,Low
STU0584,Anambra,Public,Female,11,JSS2,2.0,Middle,Primary,0,Yes,Yes,Yes,No,73.7,54.1,36.8,54.9,48.6,Yes,54.8,Medium
STU0585,Edo,Private,Male,13,JSS1,3.7,Middle,None,6,No,No,Yes,No,78.7,52.5,47.6,47.0,49.0,No,32.2,Low
STU0586,Plateau,Public,Female,16,SS1,1.6,Low,Secondary,1,No,No,Yes,No,73.9,50.8,65.6,51.8,56.1,No,47.6,Medium
STU0587,Benue,Private,Male,10,SS2,3.6,Middle,Secondary,0,No,No,No,No,81.1,59.6,63.6,57.9,60.4,Yes,25.4,Low
STU0588,Kano,Public,Male,18,JSS1,1.4,Middle,Secondary,2,No,No,No,No,67.9,47.2,50.5,42.6,46.8,No,40.4,Medium
STU0589,Anambra,Public,Male,15,JSS1,0.7,Low,Tertiary,1,No,No,Yes,No,86.4,53.4,64.0,80.8,66.1,Yes,15.9,Low
STU0590,Anambra,Public,Male,14,SS2,2.9,Low,Primary,1,Yes,No,No,No,59.7,13.2,34.6,46.7,31.5,Yes,96.2,High
STU0591,Anambra,Private,Male,17,SS1,7.6,Middle,Secondary,2,No,No,Yes,No,83.3,83.4,46.2,58.7,62.8,Yes,21.6,Low
STU0592,Rivers,Public,Female,18,JSS1,6.4,Middle,Primary,1,Yes,No,Yes,No,82.5,54.4,45.4,34.4,44.7,No,53.1,Medium
STU0593,Kaduna,Public,Male,12,SS1,2.1,Low,Tertiary,4,No,No,Yes,No,87.0,84.9,79.0,61.3,75.1,Yes,27.7,Low
STU0594,Rivers,Public,Female,10,SS1,1.0,Low,Secondary,6,Yes,No,Yes,No,66.4,64.2,68.1,43.6,58.6,No,37.2,Medium
STU0595,Kaduna,Public,Male,17,JSS3,3.9,Low,Primary,3,Yes,No,Yes,No,72.9,65.1,40.4,54.2,53.2,No,71.6,High
STU0596,Rivers,Public,Female,17,JSS3,12.7,Middle,Primary,1,No,No,Yes,Yes,59.4,65.7,61.0,37.4,54.7,Yes,47.6,Medium
STU0597,Rivers,Private,Male,18,JSS3,10.7,Low,None,0,Yes,No,Yes,No,62.7,22.0,18.7,37.5,26.1,No,92.2,High
STU0598,Ogun,Public,Female,15,JSS2,1.5,Low,Tertiary,7,No,Yes,No,No,76.9,74.2,51.3,69.0,64.8,No,33.6,Low
STU0599,Edo,Public,Female,18,SS1,0.8,Low,Tertiary,7,No,No,No,No,80.4,64.3,63.1,41.8,56.4,No,41.3,Medium
STU0600,Imo,Public,Male,16,JSS2,2.0,Middle,Secondary,3,No,No,Yes,No,83.5,65.7,75.4,64.1,68.4,Yes,15.8,Low
STU0601,Anambra,Public,Male,13,SS1,0.6,Low,Secondary,3,Yes,No,No,Yes,68.9,38.0,28.4,48.2,38.2,No,88.0,High
STU0602,Oyo,Public,Male,11,JSS1,2.9,Low,Primary,5,Yes,No,Yes,No,78.5,62.3,55.9,55.7,58.0,Yes,49.4,Medium
STU0603,Benue,Public,Male,15,JSS1,4.2,Middle,None,1,Yes,No,Yes,No,77.9,44.7,41.5,43.7,43.3,Yes,32.2,Low
STU0604,Sokoto,Private,Male,12,JSS3,3.9,Low,Primary,6,Yes,No,No,No,68.6,45.2,47.4,44.5,45.7,No,83.0,High
STU0605,Imo,Public,Male,17,SS1,17.8,Low,None,7,No,No,Yes,No,66.4,46.7,29.6,49.9,42.1,No,59.3,Medium
STU0606,Oyo,Private,Female,17,JSS1,5.4,High,Secondary,4,No,No,Yes,No,92.5,81.7,80.5,66.3,76.2,No,18.5,Low
STU0607,Kano,Public,Male,15,JSS2,1.8,Middle,Primary,6,No,No,No,No,83.7,46.2,50.2,39.7,45.4,Yes,40.7,Medium
STU0608,Katsina,Public,Female,12,JSS2,10.5,Middle,Primary,4,Yes,No,Yes,No,71.8,26.9,47.7,32.5,35.7,Yes,71.6,High
STU0609,Imo,Public,Male,17,JSS1,3.4,Low,Primary,1,No,No,No,No,86.8,58.8,36.8,57.6,51.1,No,31.1,Low
STU0610,Katsina,Public,Female,15,JSS1,5.9,Middle,Secondary,7,No,No,Yes,No,87.5,70.1,67.8,64.8,67.6,Yes,16.5,Low
STU0611,Imo,Private,Female,13,SS2,6.8,Low,Primary,4,Yes,No,Yes,No,61.2,44.2,58.3,37.9,46.8,No,63.1,Medium
STU0612,Plateau,Private,Female,16,SS2,3.8,Low,Secondary,6,No,No,Yes,No,69.9,82.6,40.2,84.5,69.1,Yes,40.6,Medium
STU0613,Edo,Public,Male,14,SS3,7.2,Low,Primary,0,No,No,Yes,Yes,70.0,63.2,64.1,47.8,58.4,Yes,34.0,Low
STU0614,Ogun,Private,Male,14,SS1,1.1,High,Primary,1,No,No,Yes,No,97.2,58.1,62.0,69.7,63.3,Yes,-2.7,Low
STU0615,Kano,Public,Female,17,SS3,3.8,Low,None,1,Yes,No,Yes,No,78.9,51.3,35.5,44.1,43.6,No,57.5,Medium
STU0616,Katsina,Public,Female,12,JSS2,11.3,Low,None,7,No,No,No,No,59.0,33.3,34.0,36.1,34.5,No,82.9,High
STU0617,Oyo,Public,Male,10,JSS3,0.5,Middle,Tertiary,7,Yes,No,Yes,No,74.9,67.1,42.8,66.3,58.7,Yes,36.8,Medium
STU0618,Borno,Private,Female,13,SS3,2.5,Low,None,0,Yes,No,Yes,Yes,68.6,50.4,27.3,38.1,38.6,Yes,80.8,High
STU0619,Imo,Private,Female,16,SS3,1.2,Low,None,2,Yes,No,Yes,No,75.4,43.9,42.1,57.8,47.9,No,70.9,High
STU0620,Plateau,Public,Female,11,SS1,3.8,Low,Secondary,2,No,No,Yes,No,78.8,66.8,61.9,73.8,67.5,Yes,19.6,Low
STU0621,Plateau,Public,Female,16,SS1,1.9,Middle,Secondary,4,No,No,Yes,No,88.7,89.9,75.4,58.1,74.5,Yes,15.9,Low
STU0622,Plateau,Public,Male,12,JSS1,4.8,Middle,Secondary,1,No,No,Yes,Yes,84.6,81.3,81.2,53.1,71.9,No,35.4,Medium
STU0623,Edo,Public,Male,11,SS2,8.1,High,Secondary,6,No,No,No,No,72.1,53.4,42.0,20.8,38.7,No,55.1,Medium
STU0624,Rivers,Public,Female,16,SS2,15.4,Low,Primary,3,Yes,No,Yes,No,61.4,47.0,33.0,33.7,37.9,Yes,76.9,High
STU0625,Imo,Public,Male,16,SS2,2.3,Middle,Tertiary,3,No,No,Yes,No,91.9,62.0,63.6,83.2,69.6,No,-3.7,Low
STU0626,Ogun,Public,Female,12,SS1,3.5,Middle,Primary,3,No,No,Yes,No,97.1,66.1,77.3,55.2,66.2,Yes,6.0,Low
STU0627,Ogun,Public,Male,10,JSS1,2.0,Middle,Secondary,5,No,No,No,No,99.1,61.0,47.1,41.9,50.0,Yes,28.1,Low
STU0628,Plateau,Public,Male,13,JSS2,6.2,Middle,Secondary,1,No,No,Yes,No,82.3,83.0,69.0,73.2,75.1,No,18.3,Low
STU0629,Kano,Public,Female,18,JSS2,2.8,Low,Tertiary,0,Yes,No,Yes,No,71.1,71.4,67.6,63.5,67.5,No,54.5,Medium
STU0630,Kaduna,Private,Male,17,SS1,1.9,Low,Primary,4,No,No,No,No,87.5,50.4,47.6,50.9,49.6,Yes,36.0,Medium
STU0631,Anambra,Private,Male,12,SS1,10.8,High,None,5,No,No,Yes,No,85.0,61.2,68.5,65.4,65.0,No,19.7,Low
STU0632,Plateau,Public,Male,14,JSS1,3.0,Middle,Secondary,0,No,No,No,No,95.7,55.6,56.8,63.5,58.6,No,18.0,Low
STU0633,Rivers,Public,Male,14,SS3,6.7,Middle,Tertiary,5,No,Yes,No,No,80.6,52.8,60.4,60.6,57.9,Yes,31.8,Low
STU0634,Oyo,Public,Female,17,JSS2,8.1,High,Secondary,0,Yes,No,Yes,No,83.8,59.3,71.3,56.4,62.3,No,33.9,Low
STU0635,Sokoto,Public,Male,12,JSS1,1.2,Middle,None,3,No,Yes,Yes,No,88.0,72.3,69.3,59.5,67.0,No,20.5,Low
STU0636,Lagos,Public,Male,10,SS3,17.5,Middle,Secondary,7,Yes,No,Yes,No,54.2,33.8,49.5,41.8,41.7,No,79.8,High
STU0637,Oyo,Public,Male,15,JSS1,1.9,Low,Secondary,3,No,No,Yes,No,73.8,86.3,60.9,62.7,70.0,No,26.4,Low
STU0638,Oyo,Private,Male,11,JSS1,3.2,Low,None,1,Yes,No,Yes,Yes,52.2,27.4,45.4,28.7,33.8,No,94.6,High
STU0639,Rivers,Public,Female,14,JSS2,5.3,Low,Primary,1,Yes,No,Yes,No,70.6,51.3,41.2,54.9,49.1,No,76.8,High
STU0640,Lagos,Public,Male,10,SS1,8.3,Low,Primary,6,Yes,No,Yes,No,62.4,37.2,51.6,45.6,44.8,No,57.5,Medium
STU0641,Imo,Public,Female,13,JSS1,3.4,Middle,None,2,No,No,Yes,No,96.9,60.4,55.0,46.8,54.1,Yes,18.6,Low
STU0642,Kaduna,Private,Male,18,SS1,17.4,Middle,None,6,No,No,No,Yes,65.9,31.7,47.4,46.0,41.7,No,63.5,Medium
STU0643,Enugu,Public,Male,17,JSS3,12.3,Low,None,6,No,No,Yes,No,67.5,37.7,52.2,62.0,50.6,Yes,71.9,High
STU0644,Katsina,Private,Male,14,SS2,1.5,Low,Primary,5,Yes,No,No,No,57.1,34.4,41.0,33.7,36.4,No,84.7,High
STU0645,Kano,Public,Female,10,JSS2,14.6,Middle,Secondary,7,No,Yes,No,No,69.9,60.0,59.3,52.6,57.3,No,45.5,Medium
STU0646,Ogun,Public,Female,17,SS3,4.8,Middle,Tertiary,7,No,No,Yes,Yes,86.8,72.6,69.4,53.6,65.2,No,13.7,Low
STU0647,Sokoto,Public,Male,10,JSS1,7.3,Low,Secondary,1,No,Yes,Yes,No,76.5,72.1,77.1,81.4,76.9,Yes,31.3,Low
STU0648,Sokoto,Public,Female,12,SS2,6.5,Low,Secondary,2,Yes,No,Yes,No,65.3,62.9,59.7,49.4,57.3,No,75.7,High
STU0649,Ogun,Public,Male,14,SS2,16.3,High,Tertiary,2,Yes,No,Yes,No,58.3,67.7,51.7,70.8,63.4,Yes,67.8,High
STU0650,Kano,Public,Male,14,SS2,0.8,Middle,Primary,5,No,No,Yes,No,97.5,56.9,76.3,53.5,62.2,Yes,-0.3,Low
STU0651,Katsina,Public,Female,12,SS3,1.9,Middle,Tertiary,1,No,No,No,No,82.1,69.0,61.7,44.7,58.5,No,33.7,Low
STU0652,Lagos,Public,Male,13,JSS1,2.3,Middle,Primary,0,No,No,Yes,No,84.5,59.4,56.9,54.9,57.1,No,11.1,Low
STU0653,Enugu,Private,Male,13,SS1,6.9,Low,Secondary,1,Yes,No,Yes,No,67.7,51.8,63.5,38.3,51.2,Yes,72.9,High
STU0654,Rivers,Public,Male,11,JSS2,0.9,Low,Secondary,0,Yes,No,No,No,62.6,35.1,42.6,36.1,37.9,Yes,88.0,High
STU0655,Benue,Public,Female,15,SS2,3.4,Low,Secondary,2,No,No,No,Yes,67.8,48.0,55.4,55.3,52.9,Yes,65.7,High
STU0656,Anambra,Private,Male,12,SS3,18.1,Middle,Secondary,2,No,No,Yes,No,65.2,71.0,64.8,57.2,64.3,No,59.1,Medium
STU0657,Lagos,Public,Male,15,SS3,3.5,High,Secondary,0,No,Yes,Yes,No,100.0,83.7,58.7,67.9,70.1,No,4.5,Low
STU0658,Ogun,Public,Male,17,SS2,3.3,Low,Secondary,5,Yes,Yes,Yes,No,71.7,78.8,69.6,39.7,62.7,Yes,56.1,Medium
STU0659,Kaduna,Public,Male,14,JSS2,7.7,Low,Primary,3,Yes,No,Yes,Yes,55.5,33.5,30.8,51.2,38.5,No,98.2,High
STU0660,Katsina,Public,Male,16,SS1,1.4,Middle,Tertiary,1,No,No,No,No,85.1,55.3,40.0,63.1,52.8,Yes,28.9,Low
STU0661,Rivers,Public,Male,12,SS2,3.8,Middle,Secondary,3,No,No,No,No,85.6,68.0,56.6,44.9,56.5,No,21.3,Low
STU0662,Rivers,Public,Female,17,JSS1,2.5,Low,Primary,4,No,Yes,No,No,81.1,54.4,30.9,55.6,47.0,No,51.0,Medium
STU0663,Kano,Public,Male,13,SS3,5.4,Middle,Tertiary,0,No,No,Yes,No,92.7,77.9,70.2,59.4,69.2,Yes,21.9,Low
STU0664,Imo,Public,Female,12,SS3,6.6,Middle,Primary,0,No,No,Yes,No,85.1,45.3,63.5,58.8,55.9,Yes,27.1,Low
STU0665,Ogun,Private,Male,17,SS2,4.3,Low,Primary,4,Yes,Yes,No,No,55.9,30.5,38.2,59.3,42.7,No,86.4,High
STU0666,Imo,Public,Female,15,JSS1,1.3,Low,None,5,Yes,No,Yes,No,54.2,45.3,33.2,24.4,34.3,Yes,82.5,High
STU0667,Kaduna,Public,Male,13,JSS3,1.9,Middle,Tertiary,7,Yes,No,Yes,No,72.8,61.4,66.8,71.2,66.5,Yes,32.3,Low
STU0668,Enugu,Public,Male,18,SS1,5.5,High,Primary,6,No,No,Yes,No,96.1,69.3,74.0,49.2,64.2,No,10.0,Low
STU0669,Imo,Public,Male,17,SS3,3.9,Middle,Tertiary,7,No,No,No,No,72.7,50.6,63.8,62.8,59.1,Yes,21.3,Low
STU0670,Kaduna,Private,Female,17,JSS3,3.7,Middle,Secondary,2,No,No,Yes,No,78.8,60.6,44.1,53.3,52.7,No,13.5,Low
STU0671,Borno,Public,Female,14,SS3,2.3,Low,None,1,Yes,No,Yes,No,72.0,34.3,49.9,36.8,40.3,No,71.4,High
STU0672,Oyo,Public,Female,10,SS1,1.2,Low,None,6,No,No,No,No,71.3,32.3,43.0,41.3,38.9,No,49.6,Medium
STU0673,Imo,Public,Male,18,SS3,2.5,Low,Secondary,3,No,Yes,Yes,No,79.5,78.0,74.3,60.6,71.0,Yes,17.3,Low
STU0674,Lagos,Public,Male,13,JSS2,8.6,Middle,Secondary,6,No,No,Yes,No,74.7,58.6,60.6,60.7,60.0,No,30.2,Low
STU0675,Lagos,Public,Male,18,JSS1,2.2,Middle,None,3,No,No,Yes,No,90.7,74.3,40.8,49.5,54.9,No,12.1,Low
STU0676,Imo,Public,Male,11,JSS3,2.1,Middle,Secondary,0,No,No,Yes,No,91.8,51.4,87.1,74.6,71.0,No,31.4,Low
STU0677,Benue,Private,Female,13,SS2,1.8,Low,None,6,No,No,Yes,No,85.3,66.8,53.3,55.7,58.6,Yes,25.8,Low
STU0678,Edo,Public,Female,13,JSS2,0.6,Middle,Secondary,4,No,No,Yes,Yes,82.0,70.7,67.3,68.0,68.7,No,32.0,Low
STU0679,Anambra,Public,Female,12,JSS1,2.6,Low,Secondary,5,No,No,Yes,No,75.1,55.9,46.9,52.2,51.7,Yes,43.3,Medium
STU0680,Katsina,Public,Female,17,JSS3,6.9,Middle,Secondary,4,No,No,Yes,No,85.9,81.4,67.3,67.8,72.2,Yes,21.7,Low
STU0681,Katsina,Public,Female,16,SS3,1.5,Low,Secondary,5,No,No,No,No,87.1,57.0,43.4,29.3,43.2,No,59.4,Medium
STU0682,Enugu,Public,Female,14,JSS3,6.7,Low,Tertiary,6,Yes,No,Yes,No,57.5,51.3,56.4,45.4,51.0,No,72.2,High
STU0683,Kaduna,Public,Male,13,SS1,3.9,Middle,Secondary,3,No,No,Yes,No,94.3,82.6,67.3,78.1,76.0,Yes,16.0,Low
STU0684,Imo,Public,Female,14,JSS3,3.6,Middle,Tertiary,1,No,No,Yes,No,80.5,76.9,71.8,73.4,74.0,Yes,18.1,Low
STU0685,Ogun,Private,Male,18,JSS3,3.5,Low,None,1,Yes,No,No,No,61.1,37.0,21.8,22.4,27.1,No,97.6,High
STU0686,Benue,Public,Male,11,SS2,4.7,Low,None,7,No,No,Yes,No,80.6,35.0,65.5,49.0,49.8,No,31.8,Low
STU0687,Lagos,Private,Female,13,SS3,0.9,Low,Primary,5,Yes,No,Yes,Yes,72.3,56.7,41.7,37.1,45.2,Yes,74.0,High
STU0688,Sokoto,Public,Male,13,JSS2,1.3,Low,Secondary,6,No,No,Yes,No,82.2,72.3,52.5,60.8,61.9,No,24.9,Low
STU0689,Borno,Public,Male,10,SS2,7.0,High,Tertiary,0,Yes,No,No,No,80.2,63.9,45.9,71.7,60.5,Yes,50.4,Medium
STU0690,Borno,Public,Male,11,SS2,0.7,Low,Secondary,5,No,No,Yes,No,88.1,61.7,59.8,62.9,61.5,No,12.9,Low
STU0691,Enugu,Public,Female,15,SS3,4.9,Middle,Primary,5,No,No,No,No,75.3,49.6,44.7,32.8,42.4,Yes,54.8,Medium
STU0692,Kano,Private,Male,12,JSS2,1.9,Middle,Secondary,5,No,No,Yes,Yes,87.6,66.8,58.5,53.0,59.4,Yes,22.3,Low
STU0693,Sokoto,Public,Male,12,SS2,1.9,Low,Primary,7,Yes,No,Yes,No,69.6,31.3,51.9,31.7,38.3,No,77.6,High
STU0694,Enugu,Public,Male,10,JSS2,0.8,Middle,Primary,5,No,Yes,Yes,No,98.3,72.7,72.1,74.8,73.2,No,7.5,Low
STU0695,Ogun,Private,Female,17,JSS2,1.7,Low,Secondary,4,No,No,Yes,No,82.1,68.2,77.1,53.7,66.3,No,24.0,Low
STU0696,Delta,Public,Female,14,SS3,1.0,Middle,Primary,5,No,No,Yes,No,84.1,58.9,61.5,43.4,54.6,Yes,12.0,Low
STU0697,Kaduna,Public,Male,12,JSS1,2.2,Middle,Primary,3,No,No,Yes,No,86.4,66.6,56.8,37.7,53.7,No,24.6,Low
STU0698,Imo,Public,Male,12,SS2,11.9,Low,Secondary,0,Yes,No,Yes,No,50.3,55.0,41.9,49.2,48.7,No,84.6,High
STU0699,Borno,Public,Male,15,JSS3,3.3,Middle,Primary,3,No,No,Yes,No,89.7,72.3,48.5,57.6,59.5,No,13.7,Low
STU0700,Kaduna,Public,Female,10,SS3,1.0,Middle,Secondary,2,No,No,No,No,85.4,40.7,53.0,56.5,50.1,No,29.0,Low
STU0701,Rivers,Public,Female,17,SS1,3.6,Low,Primary,6,Yes,Yes,Yes,No,69.2,57.2,59.8,51.1,56.0,No,50.1,Medium
STU0702,Benue,Private,Male,18,SS1,2.0,Low,None,6,No,No,Yes,No,76.5,68.7,44.9,23.5,45.7,No,40.4,Medium
STU0703,Lagos,Private,Male,14,SS1,0.6,Middle,Primary,7,No,No,No,No,97.0,62.3,60.4,33.6,52.1,Yes,28.9,Low
STU0704,Borno,Public,Female,15,JSS3,4.1,High,Secondary,4,No,No,Yes,No,87.3,75.3,37.9,76.2,63.1,No,18.9,Low
STU0705,Katsina,Private,Female,15,JSS2,0.7,Low,Secondary,7,Yes,No,Yes,Yes,59.3,59.4,52.3,29.1,46.9,Yes,88.0,High
STU0706,Kaduna,Public,Male,16,JSS3,8.3,Middle,Tertiary,3,No,No,No,Yes,68.8,60.8,44.1,56.4,53.8,No,45.3,Medium
STU0707,Ogun,Public,Male,10,JSS1,1.0,Low,Tertiary,4,No,No,Yes,Yes,79.1,61.8,68.9,53.9,61.5,Yes,33.8,Low
STU0708,Enugu,Public,Female,18,JSS1,8.9,Low,None,2,No,No,No,No,73.9,41.5,43.4,59.0,48.0,No,67.8,High
STU0709,Oyo,Public,Female,15,SS3,1.1,High,Tertiary,7,No,No,No,No,88.5,61.3,52.4,52.4,55.4,No,27.7,Low
STU0710,Anambra,Public,Female,15,JSS3,8.1,Low,Primary,6,Yes,No,Yes,No,68.6,52.0,66.6,66.3,61.6,No,52.9,Medium
STU0711,Anambra,Public,Male,17,SS3,1.2,Low,Tertiary,0,No,No,Yes,No,80.5,70.9,53.0,74.1,66.0,Yes,24.0,Low
STU0712,Katsina,Public,Male,17,SS1,3.7,High,Primary,6,No,No,Yes,No,95.8,73.5,63.1,70.5,69.0,Yes,-2.0,Low
STU0713,Anambra,Public,Male,12,JSS2,3.7,Low,Secondary,6,Yes,No,Yes,No,66.2,32.9,45.4,41.2,39.8,Yes,80.5,High
STU0714,Borno,Private,Female,12,JSS3,1.4,High,Primary,4,No,No,Yes,No,99.2,51.0,66.4,75.6,64.3,No,10.6,Low
STU0715,Anambra,Public,Female,10,JSS1,7.6,Low,Primary,7,No,No,Yes,No,68.4,71.3,44.9,49.5,55.2,Yes,49.0,Medium
STU0716,Sokoto,Public,Female,17,JSS1,0.5,Low,None,6,Yes,No,Yes,No,72.7,53.2,31.0,32.7,39.0,No,75.3,High
STU0717,Rivers,Public,Male,11,SS2,3.2,Middle,Secondary,2,No,No,No,No,92.8,44.4,62.6,56.9,54.6,Yes,28.8,Low
STU0718,Benue,Public,Male,15,SS2,11.3,Low,Tertiary,6,Yes,No,Yes,No,49.2,57.6,45.3,61.4,54.8,Yes,69.3,High
STU0719,Imo,Private,Female,13,JSS3,8.7,Low,Secondary,3,No,No,Yes,No,75.2,57.1,72.1,47.6,58.9,No,32.2,Low
STU0720,Benue,Public,Female,18,JSS2,2.4,Low,Primary,2,Yes,No,No,No,53.9,37.1,24.6,27.4,29.7,No,89.5,High
STU0721,Lagos,Public,Female,10,SS1,1.1,Low,None,0,Yes,No,Yes,No,69.6,38.1,23.2,42.9,34.7,No,81.9,High
STU0722,Enugu,Public,Female,11,SS3,5.3,Low,Primary,2,Yes,No,Yes,No,66.0,37.1,51.6,47.9,45.5,No,71.7,High
STU0723,Kano,Public,Male,12,JSS2,4.6,Low,Secondary,4,No,No,Yes,No,88.5,64.1,72.1,73.5,69.9,Yes,36.7,Medium
STU0724,Kano,Public,Female,16,JSS3,1.4,Low,Primary,0,Yes,No,Yes,No,73.9,63.1,59.8,44.6,55.8,Yes,56.5,Medium
